year,race_number,driver,avg_lap_time,best_lap_time,lap_time_std,total_laps,delta_to_best,s1_avg,s2_avg,s3_avg,s1_fastest,s2_fastest,s3_fastest,quali_clean_laps
2019,19,LEC,101.6125,92.137,15.69387,8,9.4755,27.47325,40.838875,33.300375,24.518,36.959,30.574,8
2019,19,HAM,107.974285,92.321,19.667745,7,15.653285,27.594857,42.632857,37.746571,24.652,36.866,30.803,7
2019,19,ALB,99.8515,92.548,16.203762,6,7.3035,26.989166,40.023666,32.838666,24.758,37.071,30.609,6
2019,19,SAI,93.3288,92.847,0.434124,5,0.4818,25.0708,37.2312,31.0268,24.974,37.104,30.745,5
2019,19,NOR,93.6585,93.175,0.4903,6,0.4835,25.184666,37.4045,31.069333,24.945,37.195,30.868,6
2019,19,RIC,93.9014,93.488,0.422096,5,0.4134,25.3412,37.4284,31.1318,25.111,37.275,30.965,5
2019,19,GAS,100.525428,93.556,17.083713,7,6.969428,27.581714,40.099714,32.844,25.031,37.282,31.074,7
2019,19,HUL,94.23075,93.815,0.410695,4,0.41575,25.449,37.576,31.20575,25.38,37.428,31.007,4
2019,19,MAG,94.1085,93.812,0.296367,4,0.2965,25.081,37.5705,31.457,24.93,37.392,31.414,4
2019,19,KVY,100.363166,93.785,14.356781,6,6.5781659999999995,26.9485,39.343333,34.071333,25.155,37.346,31.265,6
2019,19,STR,100.851333,93.921,15.52979,6,6.930333,27.244333,40.3345,33.2725,25.149,37.457,31.262,6
2019,19,GRO,103.448666,94.158,21.45572,6,9.290666,26.465,42.1825,34.801166,25.117,37.622,31.282,6
2019,19,GIO,106.351,94.226,22.220231,4,12.125,28.11975,42.906,35.32525,25.264,37.334,31.628,4
2019,19,RAI,104.2455,94.369,18.312236,4,9.8765,28.4535,40.89275,34.89925,25.103,37.8,31.466,4
2019,19,RUS,96.205333,95.372,1.050965,3,0.833333,25.633666,38.446333,32.125333,25.359,38.088,31.811,3
2019,19,PER,107.355666,95.808,18.046799,3,11.547666,28.173,42.403666,36.779,25.659,38.011,32.138,3
2019,19,KUB,96.928,95.889,1.240891,3,1.039,25.991666,38.801,32.135333,25.839,38.299,31.72,3
2019,20,VER,67.719,67.503,0.353044,4,0.216,17.48625,34.35825,15.8745,17.425,34.195,15.827,4
2019,20,VET,73.7954,67.631,12.871565,5,6.1644,18.7634,38.8566,16.1754,17.462,34.346,15.823,5
2019,20,HAM,81.564,67.699,21.135619,6,13.865,21.596833,42.351166,17.616,17.532,34.248,15.818999999999999,6
2019,20,LEC,77.2725,67.728,17.00996,8,9.5445,19.23725,41.775875,16.259375,17.417,34.265,15.804,8
2019,20,BOT,78.463857,67.874,17.465597,7,10.589857,20.337,40.777714,17.349142,17.621,34.33,15.817,7
2019,20,ALB,73.741666,67.935,13.269063,6,5.806666,19.107166,37.344,17.2905,17.631,34.384,15.897,6
2019,20,GAS,75.2311,68.77,13.079204,10,6.4611,19.0687,39.7764,16.386,17.773,34.955,15.915,10
2019,20,GRO,69.06,68.705,0.349764,4,0.355,17.84625,35.08275,16.131,17.786,34.83,16.089,4
2019,20,RAI,74.701,68.858,10.154668,8,5.843,19.610125,38.424125,16.66675,17.731,35.122,15.973,8
2019,20,MAG,69.0502,68.803,0.317542,5,0.2472,17.7794,35.057,16.2138,17.756,34.932,16.065,5
2019,20,NOR,74.5414,68.868,12.511322,5,5.6734,18.893,39.3766,16.2718,17.717,35.052,15.987,5
2019,20,RIC,69.07675,68.903,0.150559,4,0.17375,17.9055,35.1465,16.02475,17.799,35.052,15.982,4
2019,20,GIO,76.732333,68.919,11.938949000000001,6,7.813333,19.726,40.242166,16.764166,17.754,35.205,15.96,6
2019,20,HUL,69.1465,68.921,0.263543,4,0.2255,17.9385,35.12525,16.08275,17.857,34.973,16.024,4
2019,20,PER,72.941333,69.035,8.624184,6,3.906333,18.4875,38.104166,16.349666,17.822,35.094,16.028,6
2019,20,KVY,79.180666,69.32,15.512561999999999,6,9.860666,19.840166,42.017666,17.322833,17.899,35.227,16.093,6
2019,20,STR,83.6958,69.536,20.424925,5,14.1598,21.5148,43.8852,18.2958,17.926,35.393,16.203,5
2019,20,RUS,70.333,70.126,0.308851,3,0.207,18.234666,35.829,16.269333,18.093,35.669,16.229,3
2019,20,KUB,78.34375,70.614,14.690556,4,7.72975,19.4625,42.023,16.858249999999998,18.199,36.119,16.266,4
2019,21,HAM,103.875,94.779,15.042393,8,9.096,18.723,44.055125,41.096875,16.903,40.561,37.235,8
2019,21,BOT,110.369125,94.973,20.43643,8,15.396125,19.30975,47.358375,43.701,16.964,40.672,37.322,8
2019,21,VER,101.7555,95.139,13.679501,6,6.6165,18.0615,43.248833,40.445166,16.967,40.648,37.349,6
2019,21,LEC,104.459833,95.219,21.014079,6,9.240833,18.462333,43.576333,42.421166,16.804,40.521,37.871,6
2019,21,VET,102.762666,95.339,16.624142,6,7.423666,20.1635,42.188833,40.410333,16.782,40.488,37.99,6
2019,21,ALB,103.583333,95.682,13.738752,9,7.901333,18.284111,43.866666,41.432555,17.06,40.9,37.677,9
2019,21,NOR,97.0522,96.436,0.449133,5,0.6162,17.243,41.2534,38.5558,17.116,41.086,38.234,5
2019,21,RIC,97.021,96.456,0.480687,5,0.565,17.1982,41.222,38.6008,17.103,41.09,38.263,5
2019,21,SAI,96.6466,96.308,0.413622,5,0.3386,17.1458,41.0188,38.482,17.089,40.835,38.313,5
2019,21,HUL,97.269833,96.71,0.450218,6,0.559833,17.211166,41.400166,38.6585,17.121,41.123,38.466,6
2019,21,PER,105.5608,96.961,18.026935,5,8.5998,17.7718,44.1056,43.6834,17.157,41.195,38.585,5
2019,21,GAS,97.4735,97.089,0.411268,4,0.3845,17.36925,41.48675,38.6175,17.192,41.392,38.446,4
2019,21,STR,108.1365,97.103,16.838386,6,11.0335,18.543333,46.298833,43.294333,17.184,41.219,38.7,6
2019,21,KVY,97.591,97.141,0.441783,4,0.45,17.34575,41.64125,38.604,17.248,41.306,38.445,4
2019,21,MAG,98.0582,97.254,0.667314,5,0.8042,17.3232,41.6212,39.1138,17.174,41.26,38.809,5
2019,21,GRO,111.32,98.051,25.35484,4,13.269,19.7765,47.06,44.4835,17.339,41.623,38.96,4
2019,21,GIO,98.6665,98.114,0.781352,2,0.5525,17.402,41.92,39.3445,17.288,41.731,39.095,2
2019,21,RAI,98.6295,98.383,0.348603,2,0.2465,17.367,41.809,39.4535,17.348,41.675,39.36,2
2019,21,RUS,109.4725,98.717,20.657242,4,10.7555,19.3015,45.07825,45.09275,17.39,41.816,39.485,4
2019,21,KUB,100.1795,99.236,1.3343099999999999,2,0.9435,17.571,42.4545,40.154,17.466,42.142,39.628,2
2020,1,BOT,71.412285,62.939,13.829612000000001,7,8.473285,16.859142,32.503856999999996,22.049285,16.011,27.905,18.984,7
2020,1,HAM,70.253,62.951,12.959085,9,7.302,17.489555,31.279,21.484444,15.898,27.934,19.024,9
2020,1,VER,73.36809,63.477,13.6471,11,9.89109,18.009818,32.14809,23.210181,16.093,28.045,19.256,11
2020,1,NOR,71.8336,63.626,17.525369,5,8.2076,17.3612,32.5092,21.9632,16.162,28.159,19.305,5
2020,1,ALB,71.595375,63.746,13.414389,8,7.849375,17.679375,32.119375,21.796625,16.165,28.232,19.347,8
2020,1,PER,68.691428,63.86,9.914718,7,4.831428,16.698857,30.099,21.893571,16.12,28.18,19.362,7
2020,1,LEC,67.85175,63.923,9.769765,8,3.92875,17.275625,30.2755,20.300625,16.423,28.215,19.26,8
2020,1,SAI,68.023285,63.971,9.925674,7,4.052285,16.726714,30.256142,21.040428,16.134,28.293,19.446,7
2020,1,STR,70.527142,63.955,16.392831,7,6.572142,17.035428,31.683428,21.808285,16.19,28.278,19.451,7
2020,1,RIC,64.359,64.023,0.344305,5,0.336,16.2126,28.5662,19.5802,16.085,28.436,19.478,5
2020,1,VET,70.7318,64.206,13.581263,5,6.5258,17.7284,31.422,21.5814,16.272,28.4,19.381,5
2020,1,GAS,69.5525,64.305,11.7218,6,5.2475,16.821166,31.183333,21.548000000000002,16.239,28.456,19.565,6
2020,1,KVY,68.5755,64.431,8.869279,6,4.1445,17.082166,30.7475,20.745833,16.199,28.455,19.53,6
2020,1,OCO,64.872,64.643,0.161464,4,0.229,16.441,28.73875,19.69225,16.402,28.647,19.576,4
2020,1,GRO,71.9985,64.691,15.927971,6,7.3075,17.768833,32.157666,22.072,16.222,28.719,19.74,6
2020,1,MAG,72.936,65.164,14.952828,4,7.772,17.58075,32.55925,22.796,16.438,28.756,19.97,4
2020,1,RUS,73.211833,65.167,12.240237,6,8.044833,18.137,33.088833,21.986,16.396,28.945,19.717,6
2020,1,GIO,65.3265,65.175,0.214253,2,0.1515,16.4055,28.9485,19.9725,16.331,28.892,19.951999999999998,2
2020,1,RAI,65.358333,65.224,0.184733,3,0.134333,16.429666,28.964333,19.964333,16.291,28.948,19.918,3
2020,1,LAT,74.76525,65.757,11.766048,8,9.00825,17.909375,34.41175,22.444125,16.476,29.378,19.903,8
2020,2,HAM,84.288785,77.825,8.546202,28,6.463785,19.54175,37.82875,26.918285,18.935,34.573,24.099,28
2020,2,VER,82.989214,77.938,3.444203,28,5.051214,19.407678,36.350964,27.230571,19.007,34.692,24.164,28
2020,2,SAI,83.682615,78.59,4.951873,26,5.092615,19.907384,37.00123,26.774,19.162,34.981,24.242,26
2020,2,BOT,83.808107,78.657,4.846442,28,5.151107,19.791964,37.30975,26.706392,19.097,34.968,24.295,28
2020,2,OCO,83.26508,78.764,4.423966,25,4.50108,19.80436,37.01172,26.449,19.322,34.879,24.469,25
2020,2,NOR,83.752107,78.448,4.310763,28,5.304107,19.981142,37.074642,26.696321,19.163,34.76,24.267,28
2020,2,ALB,83.433333,79.014,3.849137,24,4.419333,19.679125,37.360791,26.393416,19.132,35.054,24.539,24
2020,2,GAS,85.39136,78.744,8.935998,25,6.64736,19.82756,38.46992,27.09388,19.244,35.017,24.458,25
2020,2,RIC,83.7155,79.229,4.959276,26,4.4865,19.799038,37.441192,26.475269,19.221,35.246,24.478,26
2020,2,VET,83.584565,79.545,2.697038,23,4.039565,19.932347,37.043173,26.609043,19.421,35.372,24.752,23
2020,2,LEC,82.68875,79.628,2.5395950000000003,16,3.06075,19.6955,36.34975,26.6435,19.35,35.45,24.677,16
2020,2,RUS,84.281428,79.636,4.014937,14,4.645428,20.232142,37.816071,26.233214,19.506,35.416,24.525,14
2020,2,STR,82.617466,79.645,3.535662,15,2.972466,19.686866,37.037266,25.893333,19.247,35.439,24.797,15
2020,2,KVY,83.019,79.717,3.995058,18,3.302,19.941777,37.260388,25.816833,19.337,35.401,24.397,18
2020,2,MAG,84.116,80.211,6.956531,16,3.9050000000000002,19.953125,36.86,27.302875,19.482,35.487,24.862,16
2020,2,RAI,83.052375,81.372,2.10114,8,1.680375,20.025625,37.260125,25.766625,19.524,36.248,25.106,8
2020,2,PER,84.60875,81.607,3.293341,8,3.00175,20.23775,37.956125,26.414875,19.61,36.291,25.117,8
2020,2,LAT,83.538714,81.759,1.421133,7,1.779714,19.872142,37.335714,26.330857,19.629,36.103,25.587,7
2020,2,GIO,85.40475,81.831,4.191012,8,3.57375,19.8365,37.371125,28.197125,19.469,35.963,25.664,8
2020,3,HAM,80.7519,73.447,12.35455,10,7.3049,29.273,29.1187,22.3602,26.934,25.758,20.731,10
2020,3,BOT,78.55075,73.554,10.224491,8,4.9967500000000005,28.311625,27.80825,22.430875,26.975,25.825,20.754,8
2020,3,STR,80.7874,74.377,11.760584,10,6.4104,29.1361,29.1843,22.467,27.119,26.103,21.155,10
2020,3,PER,82.0722,74.545,13.785433,10,7.5272,29.1575,28.9774,23.9373,27.124,26.143,21.187,10
2020,3,VET,83.7435,74.774,15.200895,8,8.9695,29.8515,30.267375,23.624625,27.443,26.288,21.014,8
2020,3,LEC,79.877,74.817,12.140771,8,5.06,28.965,28.248375,22.663625,27.389,26.245,21.121,8
2020,3,VER,81.061777,74.849,11.407714,9,6.212777,29.59,29.053333,22.418444,27.262,26.351,21.22,9
2020,3,NOR,82.38275,74.966,12.930514,8,7.41675,29.6035,29.647125,23.132125,27.354,26.319,21.174,8
2020,3,SAI,82.378777,75.027,13.16935,9,7.351777,29.130333,29.320333,23.928111,27.406,26.229,21.213,9
2020,3,GAS,86.179,75.508,15.684889,6,10.671,30.087666,31.051666,25.039666,27.544,26.626,21.291,6
2020,3,RIC,81.387666,75.661,13.180476,6,5.726666,29.519333,28.677833,23.1905,27.607,26.546,21.183,6
2020,3,RUS,84.485833,75.585,13.364726,6,8.900833,30.319666,29.977666,24.1885,27.61,26.579,21.34,6
2020,3,ALB,83.353625,75.715,12.965664,8,7.638625,30.091375,30.272625,22.989625,27.586,26.72,21.305,8
2020,3,OCO,80.6435,75.719,11.217656999999999,6,4.9245,29.037833,28.913166,22.6925,27.648,26.67,21.276,6
2020,3,LAT,88.448833,76.105,18.371785,6,12.343833,30.4765,30.607,27.365333,27.705,26.852,21.548000000000002,6
2020,3,MAG,76.841666,76.152,0.788314,3,0.689666,28.116333,27.014666,21.710666,27.715,26.862,21.575,3
2020,3,KVY,76.531666,76.204,0.549449,3,0.327666,27.862666,27.096666,21.572333,27.73,26.89,21.45,3
2020,3,GRO,77.014,76.407,0.858427,2,0.607,28.2315,27.139,21.6435,27.909,26.97,21.528,2
2020,3,GIO,79.3505,76.506,4.590967,4,2.8445,28.067,28.63125,22.65225,27.913,27.0,21.593,4
2020,3,RAI,85.218,76.614,12.863116,6,8.604,29.615666,30.435,25.167333,27.757,27.125,21.71,6
2020,4,HAM,90.141714,84.303,11.670754,7,5.8387139999999995,27.567428,37.308571,25.265714,27.227,33.896,23.071,7
2020,4,BOT,93.584571,84.616,21.489632,7,8.968571,30.233714,37.680142000000004,25.670714,27.165,34.175,23.211,7
2020,4,VER,86.348,85.325,1.190239,5,1.023,27.5898,34.644800000000004,24.1134,27.321,34.404,23.6,5
2020,4,LEC,94.665666,85.427,20.524635,6,9.238666,29.7615,38.427,26.477166,27.41,34.441,23.576,6
2020,4,NOR,95.13675,85.782,16.113814,8,9.35475,29.571,37.68875,27.877,27.569,34.675,23.538,8
2020,4,STR,93.0055,85.839,18.773217,8,7.1665,29.355375,37.993375,25.65675,27.623,34.575,23.498,8
2020,4,SAI,91.70475,85.965,14.650071,8,5.73975,28.552625,36.925625,26.2265,27.663,34.683,23.564,8
2020,4,RIC,92.629571,86.009,15.750749,7,6.620571,29.051142,37.727714,25.850714,27.597,34.865,23.547,7
2020,4,OCO,91.9015,86.209,14.882428,8,5.6925,29.3335,37.662375,24.905625,27.644,34.824,23.659,8
2020,4,VET,93.48775,86.077,19.481084,8,7.41075,29.398,37.474125,26.615625,27.474,34.696,23.809,8
2020,4,GAS,96.4292,86.343,22.022523,5,10.0862,30.499,39.9424,25.9878,27.9,34.853,23.59,5
2020,4,ALB,95.531,86.545,20.00781,5,8.986,31.1444,38.1678,26.2188,27.718,34.781,23.829,5
2020,4,HUL,95.516,86.327,20.422854,6,9.189,30.486,38.626,26.404,27.794,34.761,23.564,6
2020,4,KVY,94.6736,86.744,17.612659999999998,5,7.9296,29.972,39.0694,25.6322,27.942,34.941,23.692,5
2020,4,RUS,95.385166,86.732,20.134762,6,8.653166,29.817833,38.478666,27.088666,27.901,35.065,23.73,6
2020,4,MAG,87.425,87.158,0.344596,3,0.267,28.082666,35.292333,24.05,28.03,35.117,23.956,3
2020,4,GIO,87.574666,87.164,0.383694,3,0.410666,28.086,35.284,24.204666,27.979,35.144,23.908,3
2020,4,RAI,87.625333,87.366,0.291609,3,0.259333,28.266,35.211666,24.147666,28.172,35.006,24.127,3
2020,4,GRO,87.616666,87.317,0.287406,3,0.299666,28.236666,35.332,24.048,28.003,35.152,23.919,3
2020,4,LAT,100.565333,87.705,22.108682,3,12.860333,30.963,42.265666,27.336666,28.146,35.238,24.097,3
2020,5,BOT,93.593,85.154,20.42258,8,8.439,28.77525,38.053125,26.764625,27.334,34.47,23.35,8
2020,5,HAM,93.831125,85.217,20.410424,8,8.614125,28.28475,38.958625,26.58775,27.294,34.548,23.335,8
2020,5,HUL,99.6005,86.082,23.957938,8,13.5185,31.54125,40.675,27.38425,27.356,34.887,23.714,8
2020,5,VER,86.63525,86.176,0.425043,4,0.45925,27.7125,35.19975,23.723,27.44,35.021,23.657,4
2020,5,RIC,86.669,86.297,0.539266,4,0.372,27.65225,35.38025,23.6365,27.515,35.134,23.527,4
2020,5,STR,87.044666,86.428,0.637106,6,0.616666,27.846333,35.329,23.869333,27.56,35.068,23.787,6
2020,5,GAS,87.055666,86.523,0.439174,6,0.532666,27.862833,35.370166,23.822666,27.643,35.103,23.63,6
2020,5,LEC,87.0592,86.614,0.494502,5,0.4452,27.6572,35.376,24.026,27.487,35.163,23.918,5
2020,5,ALB,87.116666,86.642,0.696804,6,0.474666,27.913166,35.4,23.8035,27.694,35.184,23.683,6
2020,5,NOR,87.200166,86.778,0.434126,6,0.422166,27.899,35.462833,23.838333,27.711,35.31,23.731,6
2020,5,OCO,87.3775,87.011,0.389737,4,0.3665,27.9975,35.439,23.941,27.919,35.282,23.783,4
2020,5,VET,87.7092,87.078,0.520075,5,0.6312,27.9234,35.6738,24.112,27.728,35.424,23.926,5
2020,5,SAI,87.52825,87.083,0.424203,4,0.44525,27.92025,35.62375,23.98425,27.789,35.43,23.864,4
2020,5,GRO,95.786833,87.254,19.0345,6,8.532833,31.117166,39.522333,25.147333,27.852,35.551,23.851,6
2020,5,RUS,104.2296,87.455,24.75899,5,16.7746,31.2032,43.1688,29.8576,27.938,35.502,24.015,5
2020,5,KVY,88.0075,87.882,0.177483,2,0.1255,27.956,35.6295,24.422,27.902,35.374,23.987,2
2020,5,MAG,88.540333,88.236,0.283891,3,0.304333,28.209,36.129333,24.202,28.027,36.02,24.157,3
2020,5,LAT,89.2595,88.43,1.17309,2,0.8295,28.261,36.592,24.4065,28.227,35.917,24.286,2
2020,5,GIO,88.677,88.433,0.345068,2,0.244,28.3115,35.949,24.4165,28.203,35.808,24.411,2
2020,5,RAI,88.6555,88.493,0.229809,2,0.1625,28.3715,35.981,24.303,28.258,35.949,24.286,2
2020,6,HAM,76.3072,75.584,0.620084,5,0.7232,21.5842,28.1762,26.5468,21.393,27.959,26.232,5
2020,6,BOT,76.422,75.643,0.854112,5,0.779,21.559,28.2086,26.6544,21.303,27.91,26.372,5
2020,6,VER,76.7686,76.292,0.509283,5,0.4766,21.7536,28.4604,26.5546,21.565,28.295,26.414,5
2020,6,PER,76.8278,76.482,0.285379,5,0.3458,21.4834,28.5082,26.8362,21.387,28.334,26.712,5
2020,6,STR,76.8628,76.589,0.329377,5,0.2738,21.5308,28.4484,26.8836,21.398,28.341,26.703,5
2020,6,ALB,77.3155,77.029,0.265808,6,0.2865,21.7735,28.622666,26.919333,21.675,28.485,26.822,6
2020,6,SAI,77.175,76.876,0.262577,5,0.299,21.5262,28.605,27.0438,21.442,28.505,26.856,5
2020,6,NOR,77.354833,77.084,0.312494,6,0.270833,21.682166,28.719833,26.952833,21.582,28.578,26.802,6
2020,6,LEC,77.209833,76.953,0.20338,6,0.256833,21.833666,28.528833,26.847333,21.778,28.366,26.676,6
2020,6,GAS,77.403666,76.8,0.384103,6,0.603666,21.680166,28.807833,26.915666,21.557,28.5,26.743,6
2020,6,VET,77.509,77.168,0.308898,4,0.341,21.73375,28.80675,26.9685,21.646,28.77,26.741,4
2020,6,KVY,77.809,77.192,0.484214,4,0.617,21.68325,29.04625,27.0795,21.594,28.802,26.796,4
2020,6,RIC,77.49775,77.198,0.288685,4,0.29975,21.74975,28.912,26.836,21.697,28.751,26.647,4
2020,6,RAI,77.978,77.386,0.477177,4,0.592,21.82025,28.919,27.23875,21.746,28.767,26.873,4
2020,6,OCO,77.74925,77.567,0.166837,4,0.18225,21.909,28.98525,26.855,21.852,28.887,26.747,4
2020,6,MAG,78.2655,77.908,0.505581,2,0.3575,21.916,29.0855,27.264,21.809,28.918,27.181,2
2020,6,GRO,78.117,78.089,0.039597,2,0.028,21.8995,28.9695,27.248,21.826,28.914,27.147,2
2020,6,RUS,78.592,78.099,0.83836,3,0.493,21.928,29.211,27.453,21.784,28.97,27.287,3
2020,6,LAT,78.9,78.532,0.350965,3,0.368,21.974,29.327666,27.598333,21.881,29.159,27.408,3
2020,6,GIO,79.201,78.697,0.712763,2,0.504,22.008,29.1415,28.0515,21.938,29.054,27.53,2
2020,7,HAM,102.2146,101.252,1.103205,5,0.9626,30.4702,42.7566,28.9878,30.337,42.466,28.365,5
2020,7,BOT,102.3822,101.763,0.662634,5,0.6192,30.6228,42.934,28.8254,30.427,42.692,28.301,5
2020,7,VER,103.382833,101.778,2.047517,6,1.604833,30.687666,43.325166,29.37,30.419,43.042,28.286,6
2020,7,RIC,102.619,102.061,0.634384,3,0.558,30.370333,43.894,28.354666,30.252,43.594,28.158,3
2020,7,ALB,102.5854,102.193,0.508524,5,0.3924,30.589199999999998,43.5216,28.4746,30.313,43.243,28.333,5
2020,7,OCO,102.6872,102.396,0.461327,5,0.2912,30.3234,44.0046,28.3592,30.162,43.808,28.257,5
2020,7,SAI,102.749,102.438,0.381769,5,0.311,30.294,43.9614,28.4936,30.182,43.718,28.339,5
2020,7,PER,103.065,102.532,0.435429,5,0.533,30.5706,43.9754,28.519,30.249,43.774,28.397,5
2020,7,STR,103.014,102.491,0.435458,5,0.523,30.34,44.1054,28.5686,30.112,43.806,28.34,5
2020,7,NOR,103.0256,102.657,0.403808,5,0.3686,30.54,43.9556,28.53,30.309,43.489,28.462,5
2020,7,KVY,103.21,102.73,0.495396,4,0.48,30.44725,44.2855,28.47725,30.141,44.104,28.439,4
2020,7,GAS,103.06475,102.745,0.361594,4,0.31975,30.33175,44.23925,28.49375,30.135,44.056,28.48,4
2020,7,LEC,103.70975,102.996,0.530105,4,0.71375,30.70725,44.208,28.7945,30.45,43.925,28.621,4
2020,7,VET,103.76875,103.261,0.554036,4,0.50775,30.70675,44.25175,28.81025,30.533,44.008,28.72,4
2020,7,RUS,103.746666,103.468,0.35182,3,0.278666,30.678333,44.327333,28.741,30.617,44.102,28.713,3
2020,7,RAI,104.03,103.743,0.405879,2,0.287,30.756,44.32,28.954,30.638,44.081,28.788,2
2020,7,GRO,104.4555,103.838,0.873276,2,0.6175,30.896,44.6035,28.956,30.732,44.232,28.874,2
2020,7,GIO,104.112,103.95,0.229102,2,0.162,30.8095,44.543,28.7595,30.802,44.366,28.752,2
2020,7,LAT,104.2185,104.138,0.113844,2,0.0805,30.7945,44.6895,28.7345,30.763,44.566,28.723,2
2020,7,MAG,104.8455,104.314,0.751654,2,0.5315,31.202,44.5955,29.048,31.07,44.33,28.914,2
2020,8,HAM,79.267,78.887,0.28455,6,0.38,26.706666,26.3875,26.172833,26.566,26.18,26.014,6
2020,8,BOT,79.371333,78.952,0.441644,6,0.419333,26.794166,26.454666,26.1225,26.605,26.281,25.961,6
2020,8,SAI,83.2445,79.695,8.376033,6,3.5495,27.944166,28.1635,27.136833,26.661,26.651,26.238,6
2020,8,PER,82.354714,79.718,6.119567,7,2.636714,27.468571,27.834142,27.052,26.693,26.669,26.226,7
2020,8,VER,82.965857,79.78,7.889775,7,3.185857,27.755571,27.852285,27.358,26.743,26.632,26.303,7
2020,8,NOR,82.947428,79.82,7.496187,7,3.127428,27.678714,27.945571,27.323142,26.773,26.712,26.296,7
2020,8,RIC,80.26325,79.864,0.371778,4,0.39925,26.7235,26.89425,26.6455,26.615,26.767,26.449,4
2020,8,STR,83.133428,79.924,7.56135,7,3.209428,27.635857,27.963571,27.534,26.802,26.7,26.364,7
2020,8,ALB,83.241285,80.064,7.6732759999999995,7,3.177285,27.862142,27.926428,27.452714,26.759,26.802,26.394,7
2020,8,GAS,82.940375,79.909,7.55966,8,3.031375,27.60875,28.07625,27.255375,26.768,26.729,26.279,8
2020,8,KVY,83.6915,80.169,7.8482579999999995,6,3.5225,27.994333,28.199833,27.497333,26.871,26.732,26.438,6
2020,8,OCO,80.54175,80.234,0.273562,4,0.30775,26.9555,26.98225,26.604,26.842,26.893,26.467,4
2020,8,LEC,80.608,80.273,0.269172,5,0.335,26.9604,26.9804,26.6672,26.873,26.875,26.525,5
2020,8,RAI,81.5115,80.926,0.668804,4,0.5855,27.11225,27.41875,26.9805,26.912,27.093,26.855,4
2020,8,MAG,81.349,80.869,0.343077,4,0.48,27.147,27.14025,27.06175,26.913,26.997,26.892,4
2020,8,GRO,81.2705,81.139,0.185969,2,0.1315,27.0745,27.199,26.997,27.004,27.126,26.985,2
2020,8,VET,81.151,81.151,0.0,1,0.0,27.116,27.257,26.778,27.116,27.257,26.778,1
2020,8,GIO,82.572666,81.206,1.9028749999999999,3,1.366666,27.531666,27.791,27.25,27.1,27.175,26.931,3
2020,8,RUS,86.412666,81.587,8.233045,3,4.825666,28.714666,29.659666,28.038333,27.24,27.367,26.98,3
2020,8,LAT,86.415,81.717,8.761157,4,4.698,28.813,29.18675,28.41525,27.333,27.135,27.241,4
2020,9,HAM,75.38725,75.144,0.272503,4,0.24325,26.98975,20.69775,27.69975,26.881,20.649,27.605,4
2020,9,BOT,75.424666,75.203,0.287113,3,0.221666,27.031333,20.752333,27.641,26.848,20.724,27.584,3
2020,9,VER,75.71525,75.471,0.414299,4,0.24425,27.14225,20.898,27.675,27.037,20.843,27.562,4
2020,9,ALB,76.35325,75.914,0.52422,4,0.43925,27.4615,21.03325,27.8585,27.226,20.958,27.719,4
2020,9,LEC,76.7505,76.27,0.56352,6,0.4805,27.5545,21.1125,28.0835,27.343,20.931,27.858,6
2020,9,PER,85.163666,76.311,20.997956,6,8.852666,29.7845,22.785666,32.5935,27.508,20.971,27.748,6
2020,9,STR,76.4315,76.271,0.187272,4,0.1605,27.50425,21.086,27.84125,27.384,20.981,27.718,4
2020,9,RIC,76.72775,76.243,0.410899,4,0.48475,27.59825,21.1985,27.931,27.399,21.103,27.705,4
2020,9,SAI,77.0658,76.522,0.498297,5,0.5438,27.7422,21.141,28.1826,27.402,21.001,28.029,5
2020,9,OCO,76.68175,76.297,0.390569,4,0.38475,27.5715,21.128,27.98225,27.317,20.994,27.942,4
2020,9,NOR,76.889,76.64,0.327659,4,0.249,27.69225,21.08375,28.113,27.52,20.974,28.042,4
2020,9,KVY,76.953333,76.854,0.114128,3,0.099333,27.699333,21.150666,28.103333,27.544,21.14,28.069,3
2020,9,RAI,77.373,76.854,0.593075,4,0.519,27.776,21.40975,28.18725,27.45,21.281,28.075,4
2020,9,VET,77.06975,76.858,0.202955,4,0.21175,27.792,21.216,28.06175,27.575,21.083,27.985,4
